LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-91.1126664,40.8123403,1133,WASHINGTON STREET,,BURLINGTON,,,,16109,6bd07079dd9a829f
-91.1096408,40.8142071,1006,COURT STREET,,BURLINGTON,,,,16110,914b2bac4b3a0896
-91.10926,40.8141442,1000,COURT STREET,,BURLINGTON,,,,16111,16cf15c1b93c0529
-91.1067889,40.8131325,523,7TH STREET,,BURLINGTON,,,,16112,04de25bc504c8b50
-91.1054214,40.8103234,507,JEFFERSON STREET,,BURLINGTON,,,,16113,fd72699877cb5333
-91.1299392,40.7984119,2420,GILBERT STREET,,BURLINGTON,,,,16114,4d52d282eff70e86
-91.1297842,40.7984104,2418,GILBERT STREET,,BURLINGTON,,,,16115,171ffb0ece20b11a
-91.1295987,40.7983997,2414,GILBERT STREET,,BURLINGTON,,,,16116,f52ca5e6681ea84d
-91.1294423,40.7983971,2412,GILBERT STREET,,BURLINGTON,,,,16117,4b2e61a67fcea4cf
-91.1292744,40.7984129,2408,GILBERT STREET,,BURLINGTON,,,,16118,356e86633dec6844
-91.1291315,40.7984177,2406,GILBERT STREET,,BURLINGTON,,,,16119,3597dce14bdb8c37
-91.1289593,40.7984143,2402,GILBERT STREET,,BURLINGTON,,,,16120,13c41d1d1c6d6fbe
-91.1288105,40.7984166,2400,GILBERT STREET,,BURLINGTON,,,,16121,0d6d5bba8cabac05
-91.1283798,40.7984134,2300,GILBERT STREET,,BURLINGTON,,,,16122,d40686b92a7a2612
-91.1285256,40.7984095,2302,GILBERT STREET,,BURLINGTON,,,,16123,c69ef6c247fcd1b5
-91.1298701,40.796461,2410,JIM KELLY DRIVE,,BURLINGTON,,,,16124,061a5dfc9abfc7c6
-91.1300215,40.7964688,2420,JIM KELLY DRIVE,,BURLINGTON,,,,16125,7c0a7bdaf41381d5
-91.129435,40.7964188,2390,JIM KELLY DRIVE,,BURLINGTON,,,,16126,c1db840b7b234bfc
-91.1292782,40.7964232,2380,JIM KELLY DRIVE,,BURLINGTON,,,,16127,165a81522ab9a83d
-91.129059,40.7964243,2370,JIM KELLY DRIVE,,BURLINGTON,,,,16128,6563e5dfe9b615a2
-91.1289102,40.7964205,2360,JIM KELLY DRIVE,,BURLINGTON,,,,16129,842355ccf6bb30c9
-91.1043981,40.8105469,412,JEFFERSON STREET,,BURLINGTON,,,,16130,6b4679b149435efe
-91.1046304,40.8101081,413 1/2,JEFFERSON STREET,,BURLINGTON,,,,16131,fe890bdbfabbd405
-91.1041451,40.8104049,404,JEFFERSON STREET,,BURLINGTON,,,,16132,2762e13240c2120a
-91.1034777,40.8102922,316,JEFFERSON STREET,,BURLINGTON,,,,16133,6eaa6e048ef0c09b
-91.1036753,40.809939,321,JEFFERSON STREET,,BURLINGTON,,,,16134,397abcf5ad0a6a5b
-91.1029698,40.8102036,304,JEFFERSON STREET,,BURLINGTON,,,,16135,62e9efb2815a13af
-91.1030993,40.8095557,209,3RD STREET,,BURLINGTON,,,,16136,bafaf2d4ce165086
-91.103876,40.8096303,208,N 4TH STREET,,BURLINGTON,,,,16137,412ddea96929b5af
-91.1038891,40.8095852,206,N 4TH STREET,,BURLINGTON,,,,16138,50a01954a5fcd80b
-91.1039567,40.8094083,200,N 4TH STREET,,BURLINGTON,,,,16139,170d52101d50730b
-91.1284909,40.7958741,1226,HILLER LANE,,BURLINGTON,,,,16140,e9fb0a34bbb3fab1
-91.128489,40.7957843,1238,HILLER LANE,,BURLINGTON,,,,16141,72108a8b6eb554d2
-91.1285007,40.7956485,1246,HILLER LANE,,BURLINGTON,,,,16142,68bc7639cea35592
-91.128507,40.7955494,1258,HILLER LANE,,BURLINGTON,,,,16143,bc435d59aa71a2d4
-91.1285054,40.7953777,1266,HILLER LANE,,BURLINGTON,,,,16144,2996208713289a39
-91.1285063,40.795281,1278,HILLER LANE,,BURLINGTON,,,,16145,9dcceb22fc3f5b17
-91.1285542,40.7950716,1286,HILLER LANE,,BURLINGTON,,,,16146,87c9b400e98e4604
-91.1286596,40.7949959,1298,HILLER LANE,,BURLINGTON,,,,16147,fc5b755bdef3858b
-91.1290755,40.7954065,1267,HILLER LANE,,BURLINGTON,,,,16148,a44666c3bffd7813
-91.1290787,40.7952974,1277,HILLER LANE,,BURLINGTON,,,,16149,42c52b5f3ca3a0e8
-91.1293863,40.7953175,1274,MESSIAH DRIVE,,BURLINGTON,,,,16150,170cac4a32f56456
-91.1293822,40.7953924,1262,MESSIAH DRIVE,,BURLINGTON,,,,16151,2bb62a68091667e2
-91.1294221,40.7959775,1214,MESSIAH DRIVE,,BURLINGTON,,,,16152,39dbd84de9f3d544
-91.1294219,40.7961065,1202,MESSIAH DRIVE,,BURLINGTON,,,,16153,6a7ee6be4c1ef12e
-91.1299732,40.7960302,1215,MESSIAH DRIVE,,BURLINGTON,,,,16154,134e850186a1fdd1
-91.1299638,40.7961294,1205,MESSIAH DRIVE,,BURLINGTON,,,,16155,48f85e6695d7147f
-91.1298623,40.7971153,1021,MESSIAH DRIVE,,BURLINGTON,,,,16156,792ea79d66ec33a2
-91.124901,40.8119408,8,MIDTOWN LANE,,BURLINGTON,,,,16157,ecedabea4cd6c549
-91.1248696,40.8117519,4,MIDTOWN LANE,,BURLINGTON,,,,16158,20ae392bd11022da
-91.1248383,40.8116013,1,MIDTOWN LANE,,BURLINGTON,,,,16159,9237243f8786e4ee
-91.1248225,40.8116579,2,MIDTOWN LANE,,BURLINGTON,,,,16160,9b6d0ad869d9e556
-91.1243048,40.8117994,21,MIDTOWN LANE,,BURLINGTON,,,,16161,795e4fca38806682
-91.1241139,40.8118327,24,MIDTOWN LANE,,BURLINGTON,,,,16162,c10c2c1aa0ae6175
-91.1239884,40.8118359,26,MIDTOWN LANE,,BURLINGTON,,,,16163,1d486d7d0b23a715
-91.1245026,40.8121302,14,MIDTOWN LANE,,BURLINGTON,,,,16164,f38850985173e9eb
-91.1244961,40.8120963,15,MIDTOWN LANE,,BURLINGTON,,,,16165,4dc68a4b7c45b1cf
-91.124536,40.8122204,12,MIDTOWN LANE,,BURLINGTON,,,,16166,f93a72ea96a7879c
-91.1245813,40.8123643,9,MIDTOWN LANE,,BURLINGTON,,,,16167,6ea07668f1d6beef
-91.1245664,40.8123117,10,MIDTOWN LANE,,BURLINGTON,,,,16168,72545f8c1d69a684
-91.1240928,40.8124216,33,MIDTOWN LANE,,BURLINGTON,,,,16169,f1df57e24905b289
-91.1240045,40.81245,35,MIDTOWN LANE,,BURLINGTON,,,,16170,513d8c1b46a6d870
-91.1236773,40.8124873,40,MIDTOWN LANE,,BURLINGTON,,,,16171,7488386c716ede2c
-91.1237543,40.8124727,39,MIDTOWN LANE,,BURLINGTON,,,,16172,12372c9ac6ba77b9
-91.123803,40.8124806,38,MIDTOWN LANE,,BURLINGTON,,,,16173,f65c25b25fd50fdd
-91.1233096,40.8122461,41,MIDTOWN LANE,,BURLINGTON,,,,16174,5dd64beee0bdff96
-91.1233222,40.8121928,42,MIDTOWN LANE,,BURLINGTON,,,,16175,9a49a1817d8a3306
-91.1237929,40.8121666,30,MIDTOWN LANE,,BURLINGTON,,,,16176,116a820d6282076e
-91.1237706,40.8122335,31,MIDTOWN LANE,,BURLINGTON,,,,16177,83b10770c5731232
-91.1238175,40.8120776,28,MIDTOWN LANE,,BURLINGTON,,,,16178,6aa1e153aa7eb419
-91.1233601,40.8119914,46,MIDTOWN LANE,,BURLINGTON,,,,16179,ba53adc2d3eae3ed
-91.1233921,40.8119083,48,MIDTOWN LANE,,BURLINGTON,,,,16180,d7eb200efa8cf886
-91.1236099,40.8115525,52,MIDTOWN LANE,,BURLINGTON,,,,16181,2c42d70729d126b1
-91.1239531,40.8114969,55,MIDTOWN LANE,,BURLINGTON,,,,16182,4bbb7521953407ee
-91.1240547,40.8114804,56,MIDTOWN LANE,,BURLINGTON,,,,16183,372df9a4ab4a768c
-91.1244024,40.811426,60,MIDTOWN LANE,,BURLINGTON,,,,16184,cd0aa3a922acb4a4
-91.1324819,40.8119636,2432,VALLEY STREET,,BURLINGTON,,,,16185,18d4c90c4c9d47c4
-91.1324867,40.8118308,2426,VALLEY STREET,,BURLINGTON,,,,16186,993ea651d696bac3
-91.1330493,40.811817,202,ARGYLE COURT,,BURLINGTON,,,,16187,959e209e44187087
-91.1330584,40.8118737,204,ARGYLE COURT,,BURLINGTON,,,,16188,236b513ace126da3
-91.133064,40.8119247,206,ARGYLE COURT,,BURLINGTON,,,,16189,0a8c91fce04cf4f3
-91.1329136,40.8124873,2507,WASHINGTON STREET,,BURLINGTON,,,,16190,699e90be259b9b4d
-91.1334304,40.8125065,225,ARGYLE COURT,,BURLINGTON,,,,16191,17724fb23e7934dc
-91.1334323,40.8124528,223,ARGYLE COURT,,BURLINGTON,,,,16192,114378673c3f66ae
-91.1334344,40.8123934,221,ARGYLE COURT,,BURLINGTON,,,,16193,ec2802486460f427
-91.1334363,40.8123397,219,ARGYLE COURT,,BURLINGTON,,,,16194,7c500fc70ebe00fe
-91.1334135,40.8119376,207,ARGYLE COURT,,BURLINGTON,,,,16195,1fd4a8e6bfe5a440
-91.1334152,40.8118896,205,ARGYLE COURT,,BURLINGTON,,,,16196,1c2b71ca9fa52cb2
-91.1334174,40.8118302,203,ARGYLE COURT,,BURLINGTON,,,,16197,182fa339c64798f4
-91.1334198,40.8117624,201,ARGYLE COURT,,BURLINGTON,,,,16198,22a593f8032f82d5
-91.1333936,40.8120786,211,ARGYLE COURT,,BURLINGTON,,,,16199,21bcaa87a295d117
-91.133073,40.8128187,2510,WASHINGTON STREET,,BURLINGTON,,,,16200,207ea7075057d2de
-91.1326874,40.8127739,2500,WASHINGTON STREET,,BURLINGTON,,,,16201,f42e6e46dcf2352f
-91.1327508,40.8127724,2502,WASHINGTON STREET,,BURLINGTON,,,,16202,c7ab164008bccd05
-91.1324412,40.8127887,2424,WASHINGTON STREET,,BURLINGTON,,,,16203,84b859719f094908
-91.1322582,40.813014,2418,WASHINGTON STREET,,BURLINGTON,,,,16204,a54df95a418c627e
-91.132314,40.8130151,2420,WASHINGTON STREET,,BURLINGTON,,,,16205,3ffc8997ef5243c2
-91.1323959,40.813014,2422,WASHINGTON STREET,,BURLINGTON,,,,16206,a174324913cf97f9
-91.1321207,40.8130055,2414,WASHINGTON STREET,,BURLINGTON,,,,16207,37171e4fce9c16ef
-91.1316608,40.8127499,2322,WASHINGTON STREET,,BURLINGTON,,,,16208,4bb8de6b64d30dae
-91.131445,40.8127482,2316,WASHINGTON STREET,,BURLINGTON,,,,16209,a6113998f13a6cc3
-91.131135,40.8127758,2304,WASHINGTON STREET,,BURLINGTON,,,,16210,92522e5670d059b1
-91.1311331,40.8128295,2306,WASHINGTON STREET,,BURLINGTON,,,,16211,9c04795fd4918764
-91.1306646,40.8129159,2222,WASHINGTON STREET,,BURLINGTON,,,,16212,02c2fbfe3cd89dd0
-91.1306666,40.8128622,2220,WASHINGTON STREET,,BURLINGTON,,,,16213,183c0e0d90e6d4a0
-91.1306684,40.8128114,2218,WASHINGTON STREET,,BURLINGTON,,,,16214,f382238f4504f0d4
-91.1332179,40.8142394,2301,AGENCY STREET,,BURLINGTON,,,,16215,bd9fc253b9d87355
-91.1330193,40.8138483,2301,AGENCY STREET,,BURLINGTON,,,,16216,a65c1220ef301b2c
-91.1325492,40.8142073,2301,AGENCY STREET,,BURLINGTON,,,,16217,29a09f65e3c472db
-91.1323373,40.8139653,2301,AGENCY STREET,,BURLINGTON,,,,16218,8b3e70621edc3ebc
-91.1325661,40.8139609,2301,AGENCY STREET,,BURLINGTON,,,,16219,c7a9afd4cf9dbc63
-91.1323532,40.8138589,2301,AGENCY STREET,,BURLINGTON,,,,16220,101626af77c4f95a
-91.1327782,40.8133009,2301,AGENCY STREET,,BURLINGTON,,,,16221,1700892c3cb00fcd
-91.1316702,40.8134426,2301,AGENCY STREET,,BURLINGTON,,,,16222,9de3e2d216f82db9
-91.1318372,40.8133698,2301,AGENCY STREET,,BURLINGTON,,,,16223,01dfc739befa491c
-91.1318423,40.8134522,2301,AGENCY STREET,,BURLINGTON,,,,16224,cb5d3f6ff17881f0
-91.1310338,40.8135178,2301,AGENCY STREET,,BURLINGTON,,,,16225,5bbc935685782394
-91.1310313,40.8135878,2301,AGENCY STREET,,BURLINGTON,,,,16226,44cb8bc8075edff7
-91.1309064,40.813378,2301,AGENCY STREET,,BURLINGTON,,,,16227,c4c950d9fd90c062
-91.130895,40.8134722,2301,AGENCY STREET,,BURLINGTON,,,,16228,7e5dc81f94609653
-91.1306656,40.8133822,2301,AGENCY STREET,,BURLINGTON,,,,16229,83126d32f42c7832
-91.1305138,40.8133668,2301,AGENCY STREET,,BURLINGTON,,,,16230,8f6fd5a11f99956f
-91.1305086,40.8132875,2301,AGENCY STREET,,BURLINGTON,,,,16231,ffe30797d7f1f798
-91.130511,40.8135557,2301,AGENCY STREET,,BURLINGTON,,,,16232,3c7c090f966179f9
-91.130901,40.8138655,2301,AGENCY STREET,,BURLINGTON,,,,16233,f7ccaa47d703df76
-91.1307888,40.8138631,2301,AGENCY STREET,,BURLINGTON,,,,16234,cf3020e910288518
-91.1307659,40.8141643,2301,AGENCY STREET,,BURLINGTON,,,,16235,b7be4da7dceee876
-91.1316584,40.8139939,2301,AGENCY STREET,,BURLINGTON,,,,16236,e141635288d08b14
-91.1307866,40.8139768,2301,AGENCY STREET,,BURLINGTON,,,,16237,3d7742b5bb49340b
-91.1342403,40.8099773,111,MELROSE COURT,,BURLINGTON,,,,16238,a36a4250b8b3c5fd
-91.1357562,40.811135,2716,FLINT HILLS DRIVE,,BURLINGTON,,,,16239,4ab4d4d3afd7d735
-91.1002709,40.8105897,401,FRONT STREET,,BURLINGTON,,,,16240,5269fa898578e59f
-91.0991269,40.8141925,710,N FRONT STREET,,BURLINGTON,,,,16241,ca95e2534389f27f
-91.1037853,40.8165015,518.5,SPRING STREET,,BURLINGTON,,,,16242,90bae61ff519e572
-91.1012039,40.7922615,305,BEL AIRE COURT,,BURLINGTON,,,,16243,75d6bab22928abd7
-91.1012041,40.7924167,306,BEL AIRE COURT,,BURLINGTON,,,,16244,63e24d62558df0d6
-91.1009648,40.7925116,304,BEL AIRE COURT,,BURLINGTON,,,,16245,b362099809f8eeff
-91.1006679,40.7921019,301,BEL AIRE COURT,,BURLINGTON,,,,16246,da6cb0db66f179bb
-91.1009676,40.7921038,303,BEL AIRE COURT,,BURLINGTON,,,,16247,94015811998be863
-91.1397755,40.8107044,3107,MARKET STREET,,BURLINGTON,,,,16248,708cd956e6bd2d39
-91.1434681,40.8133433,3327,AGENCY STREET,,BURLINGTON,,,,16249,f6fc64e560a19ca0
-91.1438484,40.8133169,3335,AGENCY STREET,,BURLINGTON,,,,16250,b0492dc2a6e41b20
-91.1442509,40.8133024,3343,AGENCY STREET,,BURLINGTON,,,,16251,5ac244c51670d651
-91.1441493,40.813306,3341,AGENCY STREET,,BURLINGTON,,,,16252,05147c00a378ab39
-91.122894,40.7966681,1112,S STARR AVENUE,,BURLINGTON,,,,16253,e8e6d7e733b1da3a
-91.1229,40.7966327,1114,S STARR AVENUE,,BURLINGTON,,,,16254,40a3fa5b5244dbb5
-91.1316444,40.791539,1557,MASON LANE,,BURLINGTON,,,,16255,9f65f1a38c8efd1d
-91.1299295,40.7916124,1555,WINCHESTER DRIVE,,BURLINGTON,,,,16256,4e99851c1bf9279f
-91.1098325,40.8058909,253,S 8TH STREET,,BURLINGTON,,,,16257,c886c582ad1f9d05
-91.1098481,40.8058439,257,S 8TH STREET,,BURLINGTON,,,,16258,559aeed11989e9b2
-91.1099143,40.8058295,255,S 8TH STREET,,BURLINGTON,,,,16259,7c924fd71868c35a
-91.1041906,40.8027771,319,ANGULAR STREET,,BURLINGTON,,,,16260,b52b1fa11650b83d
-91.1063111,40.8019555,618,S 6TH STREET,,BURLINGTON,,,,16261,932dbf95061a7910
-91.1062968,40.8019335,620,S 6TH STREET,,BURLINGTON,,,,16262,8e479504031e5cf2
-91.1047958,40.7825105,702,DANKWARDT DRIVE,,BURLINGTON,,,,16263,49c02f12f6084462
-91.104606,40.7825123,700,DANKWARDT DRIVE,,BURLINGTON,,,,16264,05303e21e3341b8e
-91.1174302,40.7794733,1709,LYNNWOOD DRIVE,,BURLINGTON,,,,16265,4f332e93c720b413
-91.1201293,40.7804413,2525,SUMMER STREET,,BURLINGTON,,,,16266,25fbe511f41d4eca
-91.1196747,40.7805159,2527,SUMMER STREET,,BURLINGTON,,,,16267,a35d1c38ac768a66
-91.1307176,40.8122693,218,HAYES STREET,,BURLINGTON,,,,16268,8bb6c1389fd80feb
-91.1307194,40.8122185,216,HAYES STREET,,BURLINGTON,,,,16269,45bae73e10ef32d6
-91.130733,40.8121509,214,HAYES STREET,,BURLINGTON,,,,16270,ee4d5a3fd1f1b480
-91.1311456,40.8123772,223,HAYES STREET,,BURLINGTON,,,,16271,96249dbbba977c41
-91.1311584,40.8122275,217,HAYES STREET,,BURLINGTON,,,,16272,0d0e69345a99ae42
-91.1311604,40.8122757,219,HAYES STREET,,BURLINGTON,,,,16273,50e06720e96bf39c
-91.1311487,40.8119784,211,HAYES STREET,,BURLINGTON,,,,16274,731c7d5aae140f95
-91.1311659,40.8117073,201,HAYES STREET,,BURLINGTON,,,,16275,c94f01fe4dd82f46
-91.1311747,40.8117725,203,HAYES STREET,,BURLINGTON,,,,16276,81f913fa52869b10
-91.1311768,40.8118178,205,HAYES STREET,,BURLINGTON,,,,16277,1ba9934014a52ced
-91.1311787,40.8118688,207,HAYES STREET,,BURLINGTON,,,,16278,a9c37874a7e9b035
-91.1314709,40.8124405,2317,WASHINGTON STREET,,BURLINGTON,,,,16279,ecbd88451d5965c9
-91.1320471,40.8124637,2411,WASHINGTON STREET,,BURLINGTON,,,,16280,6a881b08ef46c452
-91.132035,40.8123843,2409,WASHINGTON STREET,,BURLINGTON,,,,16281,b56ea9a9a60aafd3
-91.1320323,40.8122513,2403,WASHINGTON STREET,,BURLINGTON,,,,16282,04312d73ab8384d4
-91.1320599,40.8118983,2406,WASHINGTON STREET,,BURLINGTON,,,,16283,345f9b5a452d9b2a
-91.1320616,40.8118503,2404,WASHINGTON STREET,,BURLINGTON,,,,16284,d04923a73bc8cfc6
-91.1320767,40.8117403,2400,WASHINGTON STREET,,BURLINGTON,,,,16285,929fe0c1cdabdb0b
-91.1324609,40.8123422,2433,WASHINGTON STREET,,BURLINGTON,,,,16286,b54f60b672c6fab0
-91.1324592,40.8122856,2431,WASHINGTON STREET,,BURLINGTON,,,,16287,761030ac51349e90
-91.132457,40.8122431,2429,WASHINGTON STREET,,BURLINGTON,,,,16288,0450121f31280351
-91.1324338,40.8124745,2437,WASHINGTON STREET,,BURLINGTON,,,,16289,6fdb8e353e3fc79e
-91.1324572,40.812031,2434,VALLEY STREET,,BURLINGTON,,,,16290,c0fd2a1f7e6c0411
-91.0979355,40.776406,2915,S MAIN STREET,,BURLINGTON,,,,16291,72073d5ec3b75824
-91.1186194,40.7746193,6483,SUMMER STREET,,BURLINGTON,,,,16292,da582e898eb0dae8
-91.1062472,40.8018362,624,S 6TH STREET,,BURLINGTON,,,,16293,f92817f12b52dd00
-91.1062138,40.8017417,628,S 6TH STREET,,BURLINGTON,,,,16294,33720f9cbcd65a3e
-91.1061764,40.8016468,632,S 6TH STREET,,BURLINGTON,,,,16295,c5c136ea428ea1f5
-91.1061174,40.8015164,638,S 6TH STREET,,BURLINGTON,,,,16296,3515ca630c357da9
-91.1060906,40.8014466,642,S 6TH STREET,,BURLINGTON,,,,16297,5aa48fe5f3a83992
-91.105668,40.8019703,619,S 5TH STREET,,BURLINGTON,,,,16298,a89656f040ea62dc
-91.1057187,40.8020492,617,S 5TH STREET,,BURLINGTON,,,,16299,c2c2ced5a3cb585f
-91.1056279,40.8018629,625,S 5TH STREET,,BURLINGTON,,,,16300,9906b112d5711ab4
-91.105577,40.8017334,631,S 5TH STREET,,BURLINGTON,,,,16301,ac5282d34bd0a9bb
-91.1055929,40.8017753,629,S 5TH STREET,,BURLINGTON,,,,16302,93b9c450833b5a55
-91.1024755,40.8001224,309,LOCUST STREET,,BURLINGTON,,,,16303,6811b068f0fb2318
-91.1023115,40.8001652,307,LOCUST STREET,,BURLINGTON,,,,16304,b7f4cc1e7a11c661
-91.1019521,40.8006468,214,LOCUST STREET,,BURLINGTON,,,,16305,54be8d3968ada3cc
-91.1009668,40.8001312,917,S MAIN STREET,,BURLINGTON,,,,16306,f10d6153b5e3d85c
-91.1050435,40.7967239,613,SOUTH STREET,,BURLINGTON,,,,16307,fdd0088f8cb485d8
-91.103809,40.7979211,1103,S 5TH STREET,,BURLINGTON,,,,16308,cf02d85a484f617a
-91.1121386,40.8024119,540,S CENTRAL AVENUE,,BURLINGTON,,,,16309,ba340111b37a487d
-91.1122762,40.8031028,516,S CENTRAL AVENUE,,BURLINGTON,,,,16310,a24beaf3231e1462
-91.2453227,40.8566266,16785,ROOSEVELT STREET,,WEST BURLINGTON,,,,16311,0b608c512257fe73
-91.3237121,41.0531006,25551,205TH AVENUE,,YARMOUTH,,,,16312,31412af4b4eef114
-91.2143444,41.0130526,22999,IOWA CITY ROAD,,MEDIAPOLIS,,,,16313,d71098e809147301
-91.0785638,40.891397,7650,145TH STREET,,BURLINGTON,,,,16314,cdd26eefd729a922
-91.0485218,41.0555051,6028,260TH STREET,,OAKVILLE,,,,16315,de48a513fb9498b1
-91.1010056,40.7685475,6097,NIKONHA PLACE,,BURLINGTON,,,,16316,b06599770bcf8574
-91.2197341,40.8681383,12768,BEAVERDALE ROAD,,WEST BURLINGTON,,,,16317,e72ea07fd75731a9
-91.2010844,40.8423875,10990,WOOD DUCK COVE DRIVE,,WEST BURLINGTON,,,,16318,7d6fede1e4d50258
-91.1985219,40.8426944,10980,WILDLIFE LAKES DRIVE,,WEST BURLINGTON,,,,16319,294e314dd8fcc620
-91.2011018,40.842781,10992,WOOD DUCK COVE DRIVE,,WEST BURLINGTON,,,,16320,2f01df50f1c92d41
-91.2006547,40.842245,10986,WOOD DUCK COVE DRIVE,,WEST BURLINGTON,,,,16321,f397d7fc50be303d
-91.200541,40.8425515,10984,WOOD DUCK COVE DRIVE,,WEST BURLINGTON,,,,16322,89b2f3747a28483e
-91.2445086,40.8575679,16777,ROOSEVELT STREET,,MIDDLETOWN,,,,16323,d8d0851765dd33a4
-91.2447481,40.8570759,16779,ROOSEVELT STREET,,MIDDLETOWN,,,,16324,2db3892dc0429021
-91.2446925,40.8565003,16789,ROOSEVELT STREET,,MIDDLETOWN,,,,16325,8a448849396b27b6
-91.2443711,40.8563924,16506,ROOSEVELT STREET,,MIDDLETOWN,,,,16326,d5703f1a1fab8081
-91.2472558,40.8554676,16801,ROOSEVELT STREET,,MIDDLETOWN,,,,16327,ca7fc4725f950bc5
-91.1407733,40.9701832,10712,198TH STREET,,SPERRY,,,,16328,f75b699a88c32522
-91.1403711,40.9684512,10720,198TH STREET,,SPERRY,,,,16329,7d29422c7627c013
-91.1333278,40.9684889,19787,SEVEN PONDS ROAD,,SPERRY,,,,16330,2965a28e15907ae2
-91.1312672,40.966518,19615,SEVEN PONDS ROAD,,SPERRY,,,,16331,c6b4f7be16e56661
-91.2500355,40.8551379,16995,ROOSEVELT STREET,,MIDDLETOWN,,,,16332,e6970f7b66c595a1
-91.2481127,40.8551653,16995,ROOSEVELT STREET,,MIDDLETOWN,,,,16333,91415a95fe0882e7
-91.247614,40.8553408,16995,ROOSEVELT STREET,,MIDDLETOWN,,,,16334,5832b1e104ca9ba3
-91.1142827,40.8080311,207,MARIETTA STREET,,BURLINGTON,,,,16335,59e613dc661e76af
-91.2610478,40.9039593,15250,BEAVERDALE ROAD,,DANVILLE,,,,16336,02029e6c719b407c
-91.1272045,41.0590254,10710,260TH STREET,,MEDIAPOLIS,,,,16337,46e7a0e13c1eda41
-91.2425729,40.9363567,16244,DODGEVILLE ROAD,,SPERRY,,,,16338,4a89bb11608f6120
-91.077783,40.8827277,13934,DMC HWY 99,,BURLINGTON,,,,16339,d5b11317a7cfb71c
-91.2029925,40.8760928,14072,N PRAIRIE GROVE ROAD,,BURLINGTON,,,,16340,65e67860a98935a8
-91.3230897,41.0724233,26950,205TH AVENUE AVENUE,,MORNING SUN,,,,16341,35d81f17a9a2cce0
-91.1950732,40.9647443,13801,195TH STREET,,SPERRY,,,,16342,a5a85135b63fc53c
-91.1552505,40.9571914,11710,SPERRY ROAD,,SPERRY,,,,16343,3aa0a5ff2a599958
-91.1531152,40.956834,11515,SPERRY ROAD,,SPERRY,,,,16344,6308f911f18f720d
-91.1117721,40.8555669,12070,SYLVAN HEIGHTS ROAD,,BURLINGTON,,,,16345,76c87d495b5e7f92
-91.116768,40.8712902,13168,Y CAMP ROAD,,BURLINGTON,,,,16346,ac9437e0b2719dc2
-91.0542725,40.9198678,16479,DMC HWY 99,,BURLINGTON,,,,16347,824fad9e3f6c1ad0
-91.0059986,41.0392531,24502,40TH AVENUE,,OAKVILLE,,,,16348,a857356ed29b7aaf
-91.0886819,41.0728783,8101,270TH STREET,,MEDIAPOLIS,,,,16349,5b5e8b77a4e29370
-91.1075236,41.019089,23035,92ND AVENUE,,MEDIAPOLIS,,,,16350,ccc1ae137109ef0c
-91.1571225,40.7533296,11854,50TH STREET,,BURLINGTON,,,,16351,410461374a63ee06
-91.2464147,40.8564095,16783,ROOSEVELT STREET,,WEST BURLINGTON,,,,16352,9c694e061113bc2b
-91.245474,40.8571427,16781,ROOSEVELT STREET,,WEST BURLINGTON,,,,16353,71c337081e81b934
-91.1073045,40.8050188,321,6TH STREET,,BURLINGTON,,,,16354,f038ec6a6b21b858
-91.1064761,40.805647,511,ELM STREET,,BURLINGTON,,,,16355,0fcc994e027d47e8
-91.1063768,40.8063368,233,5TH STREET,,BURLINGTON,,,,16356,1cb5a89f8dfee646
-91.1130142,40.8058396,257,CENTRAL AVENUE,,BURLINGTON,,,,16357,2d32e4caa30bed84
-91.1022641,40.8096578,213,JEFFERSON STREET,,BURLINGTON,,,,16358,74e6498cd2c12458
-91.1018656,40.809935,206,JEFFERSON STREET,,BURLINGTON,,,,16359,50b43bec380afe2f
-91.1023147,40.8100433,216,JEFFERSON STREET,,BURLINGTON,,,,16360,71c3dadd43514d68
-91.102445,40.8100725,220,JEFFERSON STREET,,BURLINGTON,,,,16361,83f2d37ed7b9a154
-91.1065071,40.8108435,606,JEFFERSON STREET,,BURLINGTON,,,,16362,d0c6e7c2f118ca87
-91.1076032,40.8110451,704,JEFFERSON STREET,,BURLINGTON,,,,16363,8cbeec2cb34e072a
-91.1138024,40.8115145,1217,JEFFERSON STREET,,BURLINGTON,,,,16364,ff914328104163eb
-91.1161756,40.8137421,1231,AGENCY STREET,,BURLINGTON,,,,16365,8dfbe26c89d992be
-91.1015214,40.816058,902,4TH STREET,,BURLINGTON,,,,16366,dac394aa9a19dba8
-91.1011297,40.8160453,314,SPRING STREET,,BURLINGTON,,,,16367,c56ddc547448e394
-91.1011884,40.8160529,316,SPRING STREET,,BURLINGTON,,,,16368,3563cb303d3e76a8
-91.1009904,40.8160103,901,3RD STREET,,BURLINGTON,,,,16369,1d2ee89cd4c80092
-91.1014075,40.8162881,912,N 4TH STREET,,BURLINGTON,,,,16370,767b1490cec57d8e
-91.1050167,40.8163987,826,7TH STREET,,BURLINGTON,,,,16371,e97030261d717c78
-91.1058521,40.815931,813,7TH STREET,,BURLINGTON,,,,16372,9098eb18d9268afe
-91.1087437,40.817131,831,10TH STREET,,BURLINGTON,,,,16373,aa2bdaa6b260a13e
-91.1094014,40.8172416,1023,SPRING STREET,,BURLINGTON,,,,16374,9cf771db71d99554
